"docid","paragraphid","sentenceid","tokenid","token","pos"
"2010.01.08.facebook.bra.color","0","13","7","how","WRB"
"2010.01.08.facebook.bra.color","0","13","8","an","DT"
"2010.01.08.facebook.bra.color","0","13","9","individual","JJ"
"2010.01.08.facebook.bra.color","0","13","10","voice","NN"
"2010.01.08.facebook.bra.color","0","13","11","can","MD"
"2010.01.08.facebook.bra.color","0","13","12","be","VB"
"2010.01.08.facebook.bra.color","0","13","13","magnified","VBN"
"2010.01.08.facebook.bra.color","0","13","14","to","TO"
"2010.01.08.facebook.bra.color","0","13","15","create","VB"
"2010.01.08.facebook.bra.color","0","13","16","awareness","NN"
"2010.01.08.facebook.bra.color","0","13","17","for","IN"
"2010.01.08.facebook.bra.color","0","13","18","a","DT"
"2010.01.08.facebook.bra.color","0","13","19","good","JJ"
"2010.01.08.facebook.bra.color","0","13","20","cause","NN"
"2010.01.08.facebook.bra.color","0","13","21","and","CC"
"2010.01.08.facebook.bra.color","0","13","22","ignite","VB"
"2010.01.08.facebook.bra.color","0","13","23","action","NN"
"2010.01.08.facebook.bra.color","0","13","24","among","IN"
"2010.01.08.facebook.bra.color","0","13","25","millions","NNS"
"2010.01.08.facebook.bra.color","0","13","26","by","IN"
"2010.01.08.facebook.bra.color","0","13","27","using","VBG"
"2010.01.08.facebook.bra.color","0","13","28","a","DT"
"2010.01.08.facebook.bra.color","0","13","29","site","NN"
"2010.01.08.facebook.bra.color","0","13","30","like","IN"
"2010.01.08.facebook.bra.color","0","13","31","Facebook","NNP"
"2010.01.08.facebook.bra.color","0","13","32",".","."
"2010.01.08.facebook.bra.color","0","13","33","""","''"
"2010.01.08.facebook.bra.color","0","14","0","Breast","JJ"
"2010.01.08.facebook.bra.color","0","14","1","cancer","NN"
"2010.01.08.facebook.bra.color","0","14","2","groups","NNS"
"2010.01.08.facebook.bra.color","0","14","3","say","VBP"
"2010.01.08.facebook.bra.color","0","14","4","they","PRP"
"2010.01.08.facebook.bra.color","0","14","5","are","VBP"
"2010.01.08.facebook.bra.color","0","14","6","happy","JJ"
"2010.01.08.facebook.bra.color","0","14","7","that","IN"
"2010.01.08.facebook.bra.color","0","14","8","the","DT"
"2010.01.08.facebook.bra.color","0","14","9","disease","NN"
"2010.01.08.facebook.bra.color","0","14","10",",",","
"2010.01.08.facebook.bra.color","0","14","11","which","WDT"
"2010.01.08.facebook.bra.color","0","14","12","affects","VBZ"
"2010.01.08.facebook.bra.color","0","14","13","more","JJR"
"2010.01.08.facebook.bra.color","0","14","14","than","IN"
"2010.01.08.facebook.bra.color","0","14","15","200,000","CD"
"2010.01.08.facebook.bra.color","0","14","16","women","NNS"
"2010.01.08.facebook.bra.color","0","14","17","in","IN"
"2010.01.08.facebook.bra.color","0","14","18","the","DT"
"2010.01.08.facebook.bra.color","0","14","19","United","NNP"
"2010.01.08.facebook.bra.color","0","14","20","States","NNPS"
"2010.01.08.facebook.bra.color","0","14","21","a","DT"
"2010.01.08.facebook.bra.color","0","14","22","year","NN"
"2010.01.08.facebook.bra.color","0","14","23",",",","
"2010.01.08.facebook.bra.color","0","14","24","is","VBZ"
"2010.01.08.facebook.bra.color","0","14","25","getting","VBG"
"2010.01.08.facebook.bra.color","0","14","26","attention","NN"
"2010.01.08.facebook.bra.color","0","14","27",".","."
"2010.01.08.facebook.bra.color","0","15","0","""","``"
"2010.01.08.facebook.bra.color","0","15","1","It","PRP"
"2010.01.08.facebook.bra.color","0","15","2","'s","VBZ"
"2010.01.08.facebook.bra.color","0","15","3","not","RB"
"2010.01.08.facebook.bra.color","0","15","4","one","CD"
"2010.01.08.facebook.bra.color","0","15","5","of","IN"
"2010.01.08.facebook.bra.color","0","15","6","our","PRP$"
"2010.01.08.facebook.bra.color","0","15","7","campaigns","NNS"
"2010.01.08.facebook.bra.color","0","15","8",",",","
"2010.01.08.facebook.bra.color","0","15","9","but","CC"
"2010.01.08.facebook.bra.color","0","15","10","we","PRP"
"2010.01.08.facebook.bra.color","0","15","11","'re","VBP"
"2010.01.08.facebook.bra.color","0","15","12","all","DT"
"2010.01.08.facebook.bra.color","0","15","13","for","IN"
"2010.01.08.facebook.bra.color","0","15","14","it","PRP"
"2010.01.08.facebook.bra.color","0","15","15",",",","
"2010.01.08.facebook.bra.color","0","15","16","""","''"
"2010.01.08.facebook.bra.color","0","15","17","said","VBD"
"2010.01.08.facebook.bra.color","0","15","18","Andrea","NNP"
"2010.01.08.facebook.bra.color","0","15","19","Rader","NNP"
"2010.01.08.facebook.bra.color","0","15","20",",",","
"2010.01.08.facebook.bra.color","0","15","21","a","DT"
"2010.01.08.facebook.bra.color","0","15","22","spokeswoman","NN"
"2010.01.08.facebook.bra.color","0","15","23","for","IN"
"2010.01.08.facebook.bra.color","0","15","24","Susan","NNP"
"2010.01.08.facebook.bra.color","0","15","25","G.","NNP"
"2010.01.08.facebook.bra.color","0","15","26","Komen","NNP"
"2010.01.08.facebook.bra.color","0","15","27","for","IN"
"2010.01.08.facebook.bra.color","0","15","28","the","DT"
"2010.01.08.facebook.bra.color","0","15","29","Cure","NNP"
"2010.01.08.facebook.bra.color","0","15","30",".","."
"2010.01.08.facebook.bra.color","0","16","0","""","``"
"2010.01.08.facebook.bra.color","0","16","1","Just","RB"
"2010.01.08.facebook.bra.color","0","16","2","about","IN"
"2010.01.08.facebook.bra.color","0","16","3","anything","NN"
"2010.01.08.facebook.bra.color","0","16","4","that","WDT"
"2010.01.08.facebook.bra.color","0","16","5","raises","VBZ"
"2010.01.08.facebook.bra.color","0","16","6","this","DT"
"2010.01.08.facebook.bra.color","0","16","7","issue","NN"
"2010.01.08.facebook.bra.color","0","16","8","in","IN"
"2010.01.08.facebook.bra.color","0","16","9","a","DT"
"2010.01.08.facebook.bra.color","0","16","10","positive","JJ"
"2010.01.08.facebook.bra.color","0","16","11",",",","
"2010.01.08.facebook.bra.color","0","16","12","fun","NN"
"2010.01.08.facebook.bra.color","0","16","13","way","NN"
"2010.01.08.facebook.bra.color","0","16","14","is","VBZ"
"2010.01.08.facebook.bra.color","0","16","15","just","RB"
"2010.01.08.facebook.bra.color","0","16","16","terrific","JJ"
"2010.01.08.facebook.bra.color","0","16","17",".","."
"2010.01.08.facebook.bra.color","0","16","18","""","''"
"2010.01.08.facebook.bra.color","0","17","0","Lucich","WDT"
"2010.01.08.facebook.bra.color","0","17","1","said","VBD"
"2010.01.08.facebook.bra.color","0","17","2","hundreds","NNS"
"2010.01.08.facebook.bra.color","0","17","3",",",","
"2010.01.08.facebook.bra.color","0","17","4","if","IN"
"2010.01.08.facebook.bra.color","0","17","5","not","RB"
"2010.01.08.facebook.bra.color","0","17","6","thousands","NNS"
"2010.01.08.facebook.bra.color","0","17","7",",",","
"2010.01.08.facebook.bra.color","0","17","8","of","IN"
"2010.01.08.facebook.bra.color","0","17","9","users","NNS"
"2010.01.08.facebook.bra.color","0","17","10","were","VBD"
"2010.01.08.facebook.bra.color","0","17","11","posting","VBG"
"2010.01.08.facebook.bra.color","0","17","12","their","PRP$"
"2010.01.08.facebook.bra.color","0","17","13","color","NN"
"2010.01.08.facebook.bra.color","0","17","14","choices","NNS"
"2010.01.08.facebook.bra.color","0","17","15","directly","RB"
"2010.01.08.facebook.bra.color","0","17","16","to","TO"
"2010.01.08.facebook.bra.color","0","17","17","the","DT"
"2010.01.08.facebook.bra.color","0","17","18","Susan","NNP"
"2010.01.08.facebook.bra.color","0","17","19","G.","NNP"
"2010.01.08.facebook.bra.color","0","17","20","Komen","NNP"
"2010.01.08.facebook.bra.color","0","17","21","and","CC"
"2010.01.08.facebook.bra.color","0","17","22","Breast","NNP"
"2010.01.08.facebook.bra.color","0","17","23","Cancer","NNP"
"2010.01.08.facebook.bra.color","0","17","24","Awareness","NNP"
"2010.01.08.facebook.bra.color","0","17","25","Facebook","NNP"
"2010.01.08.facebook.bra.color","0","17","26","pages","NNS"
"2010.01.08.facebook.bra.color","0","17","27",".","."
"2010.01.08.facebook.bra.color","0","18","0","Rader","IN"
"2010.01.08.facebook.bra.color","0","18","1","encouraged","VBN"
"2010.01.08.facebook.bra.color","0","18","2","women","NNS"
"2010.01.08.facebook.bra.color","0","18","3","to","TO"
"2010.01.08.facebook.bra.color","0","18","4","take","VB"
"2010.01.08.facebook.bra.color","0","18","5","the","DT"
"2010.01.08.facebook.bra.color","0","18","6","trend","NN"
"2010.01.08.facebook.bra.color","0","18","7","one","CD"
"2010.01.08.facebook.bra.color","0","18","8","step","NN"
"2010.01.08.facebook.bra.color","0","18","9","further","RBR"
"2010.01.08.facebook.bra.color","0","18","10","by","IN"
"2010.01.08.facebook.bra.color","0","18","11","visiting","VBG"
"2010.01.08.facebook.bra.color","0","18","12","the","DT"
"2010.01.08.facebook.bra.color","0","18","13","Komen","NNPS"
"2010.01.08.facebook.bra.color","0","18","14","Web","NNP"
"2010.01.08.facebook.bra.color","0","18","15","site","NN"
"2010.01.08.facebook.bra.color","0","18","16","and","CC"
"2010.01.08.facebook.bra.color","0","18","17","getting","VBG"
"2010.01.08.facebook.bra.color","0","18","18","more","JJR"
"2010.01.08.facebook.bra.color","0","18","19","information","NN"
"2010.01.08.facebook.bra.color","0","18","20","about","IN"
"2010.01.08.facebook.bra.color","0","18","21","ways","NNS"
"2010.01.08.facebook.bra.color","0","18","22","to","TO"
"2010.01.08.facebook.bra.color","0","18","23","raise","VB"
"2010.01.08.facebook.bra.color","0","18","24","awareness","NN"
"2010.01.08.facebook.bra.color","0","18","25",".","."
"2010.01.08.facebook.bra.color","0","19","0","Meanwhile","RB"
"2010.01.08.facebook.bra.color","0","19","1",",",","
"2010.01.08.facebook.bra.color","0","19","2","some","DT"
"2010.01.08.facebook.bra.color","0","19","3","tech","NN"
"2010.01.08.facebook.bra.color","0","19","4","blogs","NNS"
"2010.01.08.facebook.bra.color","0","19","5","were","VBD"
"2010.01.08.facebook.bra.color","0","19","6","calling","VBG"
"2010.01.08.facebook.bra.color","0","19","7","the","DT"
"2010.01.08.facebook.bra.color","0","19","8","color","NN"
"2010.01.08.facebook.bra.color","0","19","9","string","NN"
"2010.01.08.facebook.bra.color","0","19","10","the","DT"
"2010.01.08.facebook.bra.color","0","19","11","new","JJ"
"2010.01.08.facebook.bra.color","0","19","12","""","``"
"2010.01.08.facebook.bra.color","0","19","13","25","CD"
"2010.01.08.facebook.bra.color","0","19","14","Things","NNS"
"2010.01.08.facebook.bra.color","0","19","15",",",","
"2010.01.08.facebook.bra.color","0","19","16","""","''"
"2010.01.08.facebook.bra.color","0","19","17","a","DT"
"2010.01.08.facebook.bra.color","0","19","18","meme","NN"
"2010.01.08.facebook.bra.color","0","19","19","--",":"
"2010.01.08.facebook.bra.color","0","19","20","Internet","NN"
"2010.01.08.facebook.bra.color","0","19","21","speak","VBP"
"2010.01.08.facebook.bra.color","0","19","22","for","IN"
"2010.01.08.facebook.bra.color","0","19","23","a","DT"
"2010.01.08.facebook.bra.color","0","19","24","concept","NN"
"2010.01.08.facebook.bra.color","0","19","25","or","CC"
"2010.01.08.facebook.bra.color","0","19","26","catchphrase","NN"
"2010.01.08.facebook.bra.color","0","19","27","that","IN"
"2010.01.08.facebook.bra.color","0","19","28","spreads","NNS"
"2010.01.08.facebook.bra.color","0","19","29","quickly","RB"
"2010.01.08.facebook.bra.color","0","19","30","on","IN"
"2010.01.08.facebook.bra.color","0","19","31","the","DT"
"2010.01.08.facebook.bra.color","0","19","32","Web","NNP"
"2010.01.08.facebook.bra.color","0","19","33","--",":"
"2010.01.08.facebook.bra.color","0","19","34","that","WDT"
"2010.01.08.facebook.bra.color","0","19","35","went","VBD"
"2010.01.08.facebook.bra.color","0","19","36","viral","JJ"
"2010.01.08.facebook.bra.color","0","19","37","in","IN"
"2010.01.08.facebook.bra.color","0","19","38","early","JJ"
"2010.01.08.facebook.bra.color","0","19","39","2009","CD"
"2010.01.08.facebook.bra.color","0","19","40",".","."
"2010.01.08.facebook.bra.color","0","20","0","Users","NNS"
"2010.01.08.facebook.bra.color","0","20","1","were","VBD"
"2010.01.08.facebook.bra.color","0","20","2","asked","VBN"
"2010.01.08.facebook.bra.color","0","20","3","to","TO"
"2010.01.08.facebook.bra.color","0","20","4","post","VB"
"2010.01.08.facebook.bra.color","0","20","5","notes","NNS"
"2010.01.08.facebook.bra.color","0","20","6","with","IN"
"2010.01.08.facebook.bra.color","0","20","7","random","JJ"
"2010.01.08.facebook.bra.color","0","20","8","tidbits","NNS"
"2010.01.08.facebook.bra.color","0","20","9","about","IN"
"2010.01.08.facebook.bra.color","0","20","10","themselves","PRP"
"2010.01.08.facebook.bra.color","0","20","11","and","CC"
"2010.01.08.facebook.bra.color","0","20","12","then","RB"
"2010.01.08.facebook.bra.color","0","20","13","""","``"
"2010.01.08.facebook.bra.color","0","20","14","tag","NN"
"2010.01.08.facebook.bra.color","0","20","15","""","''"
"2010.01.08.facebook.bra.color","0","20","16","other","JJ"
"2010.01.08.facebook.bra.color","0","20","17","users","NNS"
"2010.01.08.facebook.bra.color","0","20","18","to","TO"
"2010.01.08.facebook.bra.color","0","20","19","do","VB"
"2010.01.08.facebook.bra.color","0","20","20","the","DT"
"2010.01.08.facebook.bra.color","0","20","21","same","JJ"
"2010.01.08.facebook.bra.color","0","20","22",".","."
"2010.01.08.facebook.bra.color","0","21","0","The","DT"
"2010.01.08.facebook.bra.color","0","21","1","""","``"
"2010.01.08.facebook.bra.color","0","21","2","25","CD"
"2010.01.08.facebook.bra.color","0","21","3","Things","NNS"
"2010.01.08.facebook.bra.color","0","21","4","""","''"
"2010.01.08.facebook.bra.color","0","21","5","note","NN"
"2010.01.08.facebook.bra.color","0","21","6","was","VBD"
"2010.01.08.facebook.bra.color","0","21","7","virtually","RB"
"2010.01.08.facebook.bra.color","0","21","8","unavoidable","VB"
"2010.01.08.facebook.bra.color","0","21","9","for","IN"
"2010.01.08.facebook.bra.color","0","21","10","a","DT"
"2010.01.08.facebook.bra.color","0","21","11","three-week","JJ"
"2010.01.08.facebook.bra.color","0","21","12","period","NN"
"2010.01.08.facebook.bra.color","0","21","13","as","IN"
"2010.01.08.facebook.bra.color","0","21","14","users","NNS"
"2010.01.08.facebook.bra.color","0","21","15","passed","VBD"
"2010.01.08.facebook.bra.color","0","21","16","it","PRP"
"2010.01.08.facebook.bra.color","0","21","17","on","IN"
"2010.01.08.facebook.bra.color","0","21","18",",",","
"2010.01.08.facebook.bra.color","0","21","19","sort","NN"
"2010.01.08.facebook.bra.color","0","21","20","of","IN"
"2010.01.08.facebook.bra.color","0","21","21","like","IN"
"2010.01.08.facebook.bra.color","0","21","22","a","DT"
"2010.01.08.facebook.bra.color","0","21","23","modern-day","JJ"
"2010.01.08.facebook.bra.color","0","21","24","chain","NN"
"2010.01.08.facebook.bra.color","0","21","25","letter","NN"
"2010.01.08.facebook.bra.color","0","21","26",".","."
"2010.01.08.facebook.bra.color","0","22","0","It","PRP"
"2010.01.08.facebook.bra.color","0","22","1","'s","VBZ"
"2010.01.08.facebook.bra.color","0","22","2","unclear","JJ"
"2010.01.08.facebook.bra.color","0","22","3","whether","IN"
"2010.01.08.facebook.bra.color","0","22","4","the","DT"
"2010.01.08.facebook.bra.color","0","22","5","color","NN"
"2010.01.08.facebook.bra.color","0","22","6","meme","NN"
"2010.01.08.facebook.bra.color","0","22","7","will","MD"
"2010.01.08.facebook.bra.color","0","22","8","have","VB"
"2010.01.08.facebook.bra.color","0","22","9","the","DT"
"2010.01.08.facebook.bra.color","0","22","10","same","JJ"
"2010.01.08.facebook.bra.color","0","22","11","popularity","NN"
"2010.01.08.facebook.bra.color","0","22","12","if","IN"
"2010.01.08.facebook.bra.color","0","22","13","half","NN"
"2010.01.08.facebook.bra.color","0","22","14","of","IN"
"2010.01.08.facebook.bra.color","0","22","15","Facebook","NNP"
"2010.01.08.facebook.bra.color","0","22","16","'s","POS"
"2010.01.08.facebook.bra.color","0","22","17","350","CD"
"2010.01.08.facebook.bra.color","0","22","18","million","CD"
"2010.01.08.facebook.bra.color","0","22","19","active","JJ"
"2010.01.08.facebook.bra.color","0","22","20","users","NNS"
"2010.01.08.facebook.bra.color","0","22","21","ca","MD"
"2010.01.08.facebook.bra.color","0","22","22","n't","RB"
"2010.01.08.facebook.bra.color","0","22","23","participate","VB"
"2010.01.08.facebook.bra.color","0","22","24",".","."
"2010.01.12.haiti.earthquake","0","0","0","A","DT"
"2010.01.12.haiti.earthquake","0","0","1","major","JJ"
"2010.01.12.haiti.earthquake","0","0","2","earthquake","NN"
"2010.01.12.haiti.earthquake","0","0","3","struck","VBD"
"2010.01.12.haiti.earthquake","0","0","4","southern","JJ"
"2010.01.12.haiti.earthquake","0","0","5","Haiti","NNP"
"2010.01.12.haiti.earthquake","0","0","6","on","IN"
"2010.01.12.haiti.earthquake","0","0","7","Tuesday","NNP"
"2010.01.12.haiti.earthquake","0","0","8",",",","
"2010.01.12.haiti.earthquake","0","0","9","knocking","VBG"
"2010.01.12.haiti.earthquake","0","0","10","down","RP"
"2010.01.12.haiti.earthquake","0","0","11","buildings","NNS"
"2010.01.12.haiti.earthquake","0","0","12","and","CC"
"2010.01.12.haiti.earthquake","0","0","13","power","NN"
"2010.01.12.haiti.earthquake","0","0","14","lines","NNS"
"2010.01.12.haiti.earthquake","0","0","15","and","CC"
"2010.01.12.haiti.earthquake","0","0","16","inflicting","VBG"
"2010.01.12.haiti.earthquake","0","0","17","what","WP"
"2010.01.12.haiti.earthquake","0","0","18","its","PRP$"
"2010.01.12.haiti.earthquake","0","0","19","ambassador","NN"
"2010.01.12.haiti.earthquake","0","0","20","to","TO"
"2010.01.12.haiti.earthquake","0","0","21","the","DT"
"2010.01.12.haiti.earthquake","0","0","22","United","NNP"
"2010.01.12.haiti.earthquake","0","0","23","States","NNPS"
"2010.01.12.haiti.earthquake","0","0","24","called","VBD"
"2010.01.12.haiti.earthquake","0","0","25","a","DT"
"2010.01.12.haiti.earthquake","0","0","26","catastrophe","NN"
"2010.01.12.haiti.earthquake","0","0","27","for","IN"
"2010.01.12.haiti.earthquake","0","0","28","the","DT"
"2010.01.12.haiti.earthquake","0","0","29","Western","NNP"
"2010.01.12.haiti.earthquake","0","0","30","Hemisphere","NNP"
"2010.01.12.haiti.earthquake","0","0","31","'s","POS"
